image_id,relative_path,current_split,ornament_label,file_name,extension,file_size_bytes,content_sha256,readable,image_format,source_mode,width,height,aspect_ratio,exif_orientation,dhash,ahash,filename_family,exact_duplicate_cluster_id,perceptual_review_cluster_id,candidate_object_group_id,quality_flags,read_error,source_group_id,object_group_id,object_type,motif_visibility,provenance,license,label_status,metadata_review_status,notes
img_dbd4035c351e423a,dataset_dev/03_bubnivka_ceramics/b144.jpg,dataset_dev,03_bubnivka_ceramics,b144.jpg,.jpg,568002,e3f352cc5d7e51dcb0ffcdfa85bb973de29582d106315a1fa7b725ab13cc3d98,True,JPEG,RGB,2048,2048,1.0,,c19e485c5458f0d4,df3f71f8f8100181,03_bubnivka_ceramics/b144,,,candidate_c7d150621e672000,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_d244aad3c09cd7f4,dataset_dev/03_bubnivka_ceramics/b146.jpg,dataset_dev,03_bubnivka_ceramics,b146.jpg,.jpg,490935,d434a38c79850f75b00ee70ed3f3bb022de6a67482a999c916c616042e7fe5dd,True,JPEG,RGB,2048,2048,1.0,,cca2499584e8e060,bd9e1b3f1f0303ef,03_bubnivka_ceramics/b146,,,candidate_768129989a786d50,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_ab2507a2d499b3d6,dataset_dev/03_bubnivka_ceramics/b148.jpg,dataset_dev,03_bubnivka_ceramics,b148.jpg,.jpg,486023,61a2a35da5ceb253ebd2b1ad0aa281efd86f90a48ab7f8dcd1c1c0829a5c7c8f,True,JPEG,RGB,2048,2048,1.0,,d82c4c0e4c4cb0b4,137979f838900103,03_bubnivka_ceramics/b148,,,candidate_4ef79ad7a6d4c375,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_b349a6be2fd33d3b,dataset_dev/03_bubnivka_ceramics/b150.jpg,dataset_dev,03_bubnivka_ceramics,b150.jpg,.jpg,669995,dc07cd6a25748ed09638197dc104a25971bf8574826223942a18dea9c21e6a74,True,JPEG,RGB,2048,2048,1.0,,480e4a4854387250,1f3f735178000101,03_bubnivka_ceramics/b150,,,candidate_e0e7f073912d9a11,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_c83f78326fbe3c70,dataset_dev/03_bubnivka_ceramics/b152.jpg,dataset_dev,03_bubnivka_ceramics,b152.jpg,.jpg,647444,2b34f15e67f88b1661079bf3ee56708942dee2017de3ee9b41494a292ce2773a,True,JPEG,RGB,2048,2048,1.0,,74d6e5cdc5a78b4e,00000298fefefef8,03_bubnivka_ceramics/b152,,,candidate_7fd46877d2930abf,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_8229e18f58a5faef,dataset_dev/03_bubnivka_ceramics/b154.jpg,dataset_dev,03_bubnivka_ceramics,b154.jpg,.jpg,609229,4c614a13e2c68f76588100ed8445fd55f69d46279842d9e2d9f1cb76fae33df4,True,JPEG,RGB,2048,2048,1.0,,f0c0ccc6cfe9cfed,0000009c9e9ffef8,03_bubnivka_ceramics/b154,,,candidate_798184e0afbc0f39,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_55070b774f3472d1,dataset_dev/03_bubnivka_ceramics/b156.jpg,dataset_dev,03_bubnivka_ceramics,b156.jpg,.jpg,684234,0462e0d9a805a848722b15260ff32564215c5893c63db7488feb0bbba71514b8,True,JPEG,RGB,2048,2048,1.0,,c2b1e5ccc4e5ebfe,000080999fcefef8,03_bubnivka_ceramics/b156,,,candidate_6fb057eeaf7fbf42,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_7fe52c009e0dde77,dataset_dev/03_bubnivka_ceramics/b158.jpg,dataset_dev,03_bubnivka_ceramics,b158.jpg,.jpg,688651,1b791749935ebe3b43c0d88b7b741168c91dbe70e0435f16604b65edebddf4ba,True,JPEG,RGB,2048,2048,1.0,,4bf3d9d6cec99bce,0080001d9f9bfefc,03_bubnivka_ceramics/b158,,,candidate_4114714a93f07a1d,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_120cf1719f24ac47,dataset_dev/03_bubnivka_ceramics/b160.jpg,dataset_dev,03_bubnivka_ceramics,b160.jpg,.jpg,612071,de7b38694f3d48676392b0694acae949e842273e3819c6bc2a3de4af596d3291,True,JPEG,RGB,2048,2048,1.0,,60c4869292c47000,43898d070501033f,03_bubnivka_ceramics/b160,,,candidate_809834322b95cca3,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_7ff3b1dd80033bc5,dataset_dev/03_bubnivka_ceramics/b162.jpg,dataset_dev,03_bubnivka_ceramics,b162.jpg,.jpg,805407,e3520b30deddc8507501eded1674157521d8af262229cc78f6a4a993aaf7e0c4,True,JPEG,RGB,2048,2048,1.0,,981c584c5e38f4f9,3f7f71f9f8000000,03_bubnivka_ceramics/b162,,,candidate_3b410bd3b9548165,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_eb8a61a38883de8a,dataset_dev/03_bubnivka_ceramics/b164.jpg,dataset_dev,03_bubnivka_ceramics,b164.jpg,.jpg,513117,8e572ff8ba7b920b61033d021381005bd5dee95eadc795a5f64285351782f9d9,True,JPEG,RGB,2048,2048,1.0,,488c2e2e1696dc71,5f3b79783c200000,03_bubnivka_ceramics/b164,,,candidate_ab71cb1416ecee68,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_10c6d34514c9da82,dataset_dev/03_bubnivka_ceramics/b166.jpg,dataset_dev,03_bubnivka_ceramics,b166.jpg,.jpg,560114,86b8f785576a1405f7a0e7848d929953a1f16ee6eb1b9d33e3549608a5fff2c0,True,JPEG,RGB,2048,2048,1.0,,18104c8c8ccc7169,3f73c9f9b9010000,03_bubnivka_ceramics/b166,,,candidate_28227e43c72214aa,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_a3662dc0b19be882,dataset_dev/03_bubnivka_ceramics/b168.jpg,dataset_dev,03_bubnivka_ceramics,b168.jpg,.jpg,602419,e0a1dcb1045ea9a35d42d5deae918344c95b199fbdb3220b93da0c741ca3d993,True,JPEG,RGB,2048,2048,1.0,,001c6e0c4cdcf0f1,1f3b797939010100,03_bubnivka_ceramics/b168,,,candidate_4b54160179ab2229,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_1b42d0015a05cd6d,dataset_dev/03_bubnivka_ceramics/b172.jpg,dataset_dev,03_bubnivka_ceramics,b172.jpg,.jpg,741354,5772832075b67f5bc83ce67e3d9b0ceb46c9c7da82642adada42e2d01d115951,True,JPEG,RGB,2048,2048,1.0,,64c28d8985d06000,000f1b1f1f03437f,03_bubnivka_ceramics/b172,,,candidate_58d195673652d279,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_48403436e4a0f2c5,dataset_dev/03_bubnivka_ceramics/b174.jpg,dataset_dev,03_bubnivka_ceramics,b174.jpg,.jpg,865065,3de01bf6c56e67c8b97acbc2db6168920f5524cac465f6d9cd1dc9d7935f8a72,True,JPEG,RGB,2048,2048,1.0,,86032d4d0d600000,1c3e1f1f1b030f0f,03_bubnivka_ceramics/b174,,,candidate_1db49befed63334b,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_0f6ab1e4b97ea2d5,dataset_dev/03_bubnivka_ceramics/b176.jpg,dataset_dev,03_bubnivka_ceramics,b176.jpg,.jpg,586565,4784bce5821938d73e3ba5ed2b8b8d5a402942a7814b2fb128bac099767c9d60,True,JPEG,RGB,2048,2048,1.0,,e48693958cc8f030,810c2e3f1901837f,03_bubnivka_ceramics/b176,,,candidate_ce0f5630fc7788e8,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_a6e9a70996b3eee3,dataset_dev/03_bubnivka_ceramics/b178.jpg,dataset_dev,03_bubnivka_ceramics,b178.jpg,.jpg,530831,ba73f89d5ca47ab37b2ca314bfa838767d3fbd3ff0e1e493071faaf833421e21,True,JPEG,RGB,2048,2048,1.0,,91395c144e9ce860,3f73f17819110103,03_bubnivka_ceramics/b178,,,candidate_45cc1c2323da4660,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_b48ea91b1f78b3e7,dataset_dev/03_bubnivka_ceramics/b180.jpg,dataset_dev,03_bubnivka_ceramics,b180.jpg,.jpg,447915,666ea84d86361d903cd8d2152cfaac00c6ccc6c1e71701c8d9358746db895a57,True,JPEG,RGB,2048,2048,1.0,,c4868d93968ce060,810d1e3f3c0901c7,03_bubnivka_ceramics/b180,,,candidate_27691541bc794f1b,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_d868747ca0527230,dataset_dev/03_bubnivka_ceramics/b182.jpg,dataset_dev,03_bubnivka_ceramics,b182.jpg,.jpg,654544,1cfe2d6f2177ecff83a47a0ec69ba5deb99864ba8fc8955a377e987e6059f6e7,True,JPEG,RGB,2048,2048,1.0,,f8fcce564e4e9c58,c080d8fcfc783103,03_bubnivka_ceramics/b182,,,candidate_17c39f6210bfa526,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_b1696f56e7181ff4,dataset_dev/03_bubnivka_ceramics/b184.jpg,dataset_dev,03_bubnivka_ceramics,b184.jpg,.jpg,534389,427c1660365824621758c74fc27675fa61cef68023f85f5c8e97fc685bd7c9cd,True,JPEG,RGB,2048,2048,1.0,,98184c948e4cf0e0,3f7359b9b8100000,03_bubnivka_ceramics/b184,,,candidate_6d5cabc07052c17b,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_c1e42d3e5998f0eb,dataset_dev/03_bubnivka_ceramics/b186.jpg,dataset_dev,03_bubnivka_ceramics,b186.jpg,.jpg,664959,88738b93ae0e967cfe1c34316c4c2d635d14b7730e273faa3acb56716e42a22f,True,JPEG,RGB,2048,2048,1.0,,181c72686872392b,3f7fe5e0c0c00000,03_bubnivka_ceramics/b186,,,candidate_1fca2eb1862f8ac7,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_ab12ff68f9443ef0,dataset_dev/03_bubnivka_ceramics/b188.jpg,dataset_dev,03_bubnivka_ceramics,b188.jpg,.jpg,563301,eb79378ea6792d75c425cb5b32b7a1811f00362de010124849787405c46baa2e,True,JPEG,RGB,2048,2048,1.0,,181c485c4caaf461,3f7f59f911010103,03_bubnivka_ceramics/b188,,,candidate_00672de2584ee78a,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_639cefb81664151a,dataset_dev/03_bubnivka_ceramics/b190.jpg,dataset_dev,03_bubnivka_ceramics,b190.jpg,.jpg,735136,1db26128570706fe3ce9970c5b8a3712c6a8282e7fcaf3755af668deddc566ba,True,JPEG,RGB,2048,2048,1.0,,060311854d89c020,1c1e371f1b130307,03_bubnivka_ceramics/b190,,,candidate_40157d9d23d5b4aa,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_8e9d6d0848793e2f,dataset_dev/03_bubnivka_ceramics/b192.jpg,dataset_dev,03_bubnivka_ceramics,b192.jpg,.jpg,502446,5d299222a3ac99a766214b7a06a58e0faf2007651e0d7e0319739b8bd350a0be,True,JPEG,RGB,2048,2048,1.0,,e18687170d8cc870,800c3e3f1f1881c7,03_bubnivka_ceramics/b192,,,candidate_2fb8fd20826d52c6,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_08a71a3580503299,dataset_dev/03_bubnivka_ceramics/b194.jpg,dataset_dev,03_bubnivka_ceramics,b194.jpg,.jpg,670559,f75f1ce9683f1ec150b4ba7c71afc51f74f43ea4dd599e058d108cb7958dbda2,True,JPEG,RGB,2048,2039,1.004414,,f0ccb2aac89ee070,c78181809080c3e7,03_bubnivka_ceramics/b194,,,candidate_2430d5cc9e34b89c,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_5b3054efa596c367,dataset_dev/03_bubnivka_ceramics/b196.jpg,dataset_dev,03_bubnivka_ceramics,b196.jpg,.jpg,430998,c3c3f3d252e86bcd3b206c1bfc1ebcb3c1f62a93460cb982e6ec4d2f60d89ab7,True,JPEG,RGB,1250,1251,0.999201,,f0ccaa0f2eb2ccf0,e7818118188181e7,03_bubnivka_ceramics/b196,,,candidate_fd6162fbd3ffe5e4,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_ca6997820626e903,dataset_dev/03_bubnivka_ceramics/b197.jpg,dataset_dev,03_bubnivka_ceramics,b197.jpg,.jpg,127864,77657aca12d093934d0b4abdb58d4f8384be47afd47b81db0889c47ffac7a491,True,JPEG,RGB,857,730,1.173973,,0cc888ac84ca6ae6,f99101098fc1c1c9,03_bubnivka_ceramics/b197,,,candidate_3b7307f2bb296cf3,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_eb308e08bae7ce81,dataset_dev/03_bubnivka_ceramics/b198.jpg,dataset_dev,03_bubnivka_ceramics,b198.jpg,.jpg,453125,a985f6e92dbce6fda4a12a5b7beb119b2d4004a80b4c652cf75a22b9676ef985,True,JPEG,RGB,1254,1240,1.01129,,db32d48c9292d0f0,10008101a5a583e7,03_bubnivka_ceramics/b198,,,candidate_b979b3dd68341eef,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_3a8fefcb916a104a,dataset_dev/03_bubnivka_ceramics/b199.jpg,dataset_dev,03_bubnivka_ceramics,b199.jpg,.jpg,1010240,0811276376e88540bf620d6330c12a79afb4a3adc6fe35cca20c646ce09a337d,True,JPEG,RGB,2034,2046,0.994135,,c8b42ad8d468e0d8,ffa74181814183ff,03_bubnivka_ceramics/b199,,,candidate_d9a8f7ece563d5a2,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_f54218e34f9c427a,dataset_dev/03_bubnivka_ceramics/b202.jpg,dataset_dev,03_bubnivka_ceramics,b202.jpg,.jpg,141405,2b95dab529e65445c64809a89af8ecb2c1e2e9be5cb05a060b93eeac85ffdf60,True,JPEG,RGB,980,712,1.376404,,3a2aa6b6b2b292b2,7c41dcbc242424a5,03_bubnivka_ceramics/b202,,,candidate_ec3ea144bb8ab45f,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_02152c9b2ffcf6f8,dataset_dev/03_bubnivka_ceramics/b203.jpg,dataset_dev,03_bubnivka_ceramics,b203.jpg,.jpg,111553,32a6477de3709d2994372e078049d742d8d5b7d78dc6c4bc6afce41874c8cdfc,True,JPEG,RGB,923,694,1.329971,,b0b2b236b2929692,ff24252cfd3c3cbd,03_bubnivka_ceramics/b203,,,candidate_cc492a35e74b3faa,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_fb2412bdcc177a82,dataset_dev/03_bubnivka_ceramics/b204.jpg,dataset_dev,03_bubnivka_ceramics,b204.jpg,.jpg,82513,d351a8c05347a1c3e941a887c9b15a9fb0d2af390e530975c1e4a1dc64769fd9,True,JPEG,RGB,866,666,1.3003,,b2b69492b692b292,ff24bf2524b724ff,03_bubnivka_ceramics/b204,,,candidate_6849066b173de685,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_0bb359910fd11433,dataset_dev/03_bubnivka_ceramics/b205.jpg,dataset_dev,03_bubnivka_ceramics,b205.jpg,.jpg,96779,0585c86499ba0bc583673dbbb60ca4500ebbe1e05be241656c6594caec7c6776,True,JPEG,RGB,600,800,0.75,,17646e12564e4e46,3e40dcfcfcd00000,03_bubnivka_ceramics/b205,,,candidate_3559a0cac1d70375,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_f9cc3aa9918ce171,dataset_dev/03_bubnivka_ceramics/b206.jpg,dataset_dev,03_bubnivka_ceramics,b206.jpg,.jpg,98226,b741137d703224726fbcd162df67e79e1ae743d2c98ca8ad7934a13d734d5eaa,True,JPEG,RGB,600,800,0.75,,1ecc8a9a9a9a0f1f,7e1010111110ffff,03_bubnivka_ceramics/b206,,,candidate_c3c8e9fc49748005,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_a7eb0297b535676e,dataset_dev/03_bubnivka_ceramics/b206_2.jpg,dataset_dev,03_bubnivka_ceramics,b206_2.jpg,.jpg,333699,0f711ec88671c8ca118a99776a5530db48a7cbc38037b6fa476628c68033b6f8,True,JPEG,RGB,1536,2048,0.75,,5caaaa8cae8eff7f,7f8080808181ffff,03_bubnivka_ceramics/b206,,,candidate_c3c8e9fc49748005,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_26b15cbbecf66be7,dataset_dev/03_bubnivka_ceramics/b207.jpg,dataset_dev,03_bubnivka_ceramics,b207.jpg,.jpg,401864,67ef763fc51d2a3eddfeb5d96e38ccc5545efe02faae276221febdc1f97ad836,True,JPEG,RGB,1280,1280,1.0,,63d0bc746cacf8e3,ff830101410183ff,03_bubnivka_ceramics/b207,,,candidate_72e879ad5af8a390,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_d099e2c33371f142,dataset_dev/03_bubnivka_ceramics/b208.jpg,dataset_dev,03_bubnivka_ceramics,b208.jpg,.jpg,350417,d051e9bee8f44ba3b5736e4a421cb39351da227600d6713e86f0afb951b9e79b,True,JPEG,RGB,1280,1280,1.0,,71f88c862eacd4f1,ffc38109010181e7,03_bubnivka_ceramics/b208,,,candidate_4cbc0621754523d6,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_9dc08ce1df8083fd,dataset_dev/03_bubnivka_ceramics/b212.jpg,dataset_dev,03_bubnivka_ceramics,b212.jpg,.jpg,398281,f757bbdf5176d28db574ecea35dcf27469b189b201a008cbc8111161585ca487,True,JPEG,RGB,1536,2048,0.75,,cb9f0f9fec272398,9e3c7cf8d83c3f10,03_bubnivka_ceramics/b212,,,candidate_b0d4a386e65e460f,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_248093a764ffc019,dataset_dev/03_bubnivka_ceramics/b213.jpg,dataset_dev,03_bubnivka_ceramics,b213.jpg,.jpg,488942,e273721a0d911b434c973e99ae4b41ca8589e4fb34b78971197c67258141d8a4,True,JPEG,RGB,2048,1536,1.333333,,3337919a8e351f9f,7c7ca2b0006a7c3c,03_bubnivka_ceramics/b213,,,candidate_91f62b8527c05091,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_c991ba7c5d4afb71,dataset_dev/03_bubnivka_ceramics/b214.jpg,dataset_dev,03_bubnivka_ceramics,b214.jpg,.jpg,332749,411fa2cf63cef30afaf8f03440eb39da9632f10013003f1665031b7f649bfa7c,True,JPEG,RGB,1536,2048,0.75,,0f4f4f5e2e3e372d,7c787cfc7c7c7c00,03_bubnivka_ceramics/b214,,,candidate_a50c069b6d9a82b9,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_b0a24bedaa753e82,dataset_dev/03_bubnivka_ceramics/b215.jpg,dataset_dev,03_bubnivka_ceramics,b215.jpg,.jpg,481158,65f5c496b93f9eafd6d52256a1f8e7b5e7077bf6db101c5661254447d9470e36,True,JPEG,RGB,2048,1536,1.333333,,4b57753703430b83,7e70607c3e1c3e00,03_bubnivka_ceramics/b215,,,candidate_a2dd5d8274203210,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_a6e20a016cef411e,dataset_dev/03_bubnivka_ceramics/b216.jpg,dataset_dev,03_bubnivka_ceramics,b216.jpg,.jpg,270910,0849237c016d3169e50502e1b8580c61ea5d75d941bb8b49f6214fd7d882729d,True,JPEG,RGB,1536,2048,0.75,,072507c38b0fc0e0,3e3f3c1ebe3e0000,03_bubnivka_ceramics/b216,,,candidate_1b7552c36dd77363,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_4519bdea3758eb44,dataset_dev/03_bubnivka_ceramics/b220.jpg,dataset_dev,03_bubnivka_ceramics,b220.jpg,.jpg,386504,6e31e8f305cb78e2d26d7ecf619ba5ef190dbfb7d3e70caa73c2918babdce119,True,JPEG,RGB,2048,1536,1.333333,,3419ab33776b4b4b,ffffff7eecc00000,03_bubnivka_ceramics/b220,,,candidate_84ad8d3833a0fcb9,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_5fe43c8863280588,dataset_dev/03_bubnivka_ceramics/b221.jpg,dataset_dev,03_bubnivka_ceramics,b221.jpg,.jpg,497390,32c87a26137e4d119cd4cc0e0c0ddc8b39a351551c299a7771aab3079c9aa9d0,True,JPEG,RGB,2048,1536,1.333333,,657b69647225271f,ffe000000000fcfe,03_bubnivka_ceramics/b221,,,candidate_2146e58dfdc06d4c,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_cdc0f5d21f1e1a0f,dataset_dev/03_bubnivka_ceramics/b222.jpg,dataset_dev,03_bubnivka_ceramics,b222.jpg,.jpg,387159,9d542885134518016d4558370afe933249ea43f0f17a51569d40ac5496dca0e0,True,JPEG,RGB,2048,1536,1.333333,,0f9925272547d35f,ffff6c6c080e0600,03_bubnivka_ceramics/b222,,,candidate_546c7f57073ac8db,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_660f93e8e100b9a7,dataset_dev/03_bubnivka_ceramics/b223.jpg,dataset_dev,03_bubnivka_ceramics,b223.jpg,.jpg,418612,684241d077e81c6b62f4014cb1617cddb827041a9b62080f6452288c880d119c,True,JPEG,RGB,2048,1536,1.333333,,1f13137b4a4767ad,fefe7ff01c1e0e00,03_bubnivka_ceramics/b223,,,candidate_bcb71c1c53e31d88,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_69d61dad044c7abb,dataset_dev/03_bubnivka_ceramics/b225.jpg,dataset_dev,03_bubnivka_ceramics,b225.jpg,.jpg,426045,0d4f2a4d6e1469fa0699f1097d90f7f31d16f5cce092c88f35e53c7fbdf0c4fb,True,JPEG,RGB,2048,1536,1.333333,,868c898b8e323364,ff1f9a1a3c60644f,03_bubnivka_ceramics/b225,,,candidate_6d09cd6b9ca6bd53,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e9b4a87a18b8688a,dataset_dev/03_bubnivka_ceramics/b226.jpg,dataset_dev,03_bubnivka_ceramics,b226.jpg,.jpg,249988,035aaa702aed030c3b37b55f834e05db489594b3fb3fd2b7f7e9f979dd671275,True,JPEG,RGB,2048,1536,1.333333,,70e01472e2772617,ffc77f0387070834,03_bubnivka_ceramics/b226,,,candidate_37d79c24d692e2c0,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_7daa936e79ea6da0,dataset_dev/03_bubnivka_ceramics/b227.jpg,dataset_dev,03_bubnivka_ceramics,b227.jpg,.jpg,258740,ad3a41dd4f1b602f898afd64079f62586df5abf44fe0fc7e450aecf0caaab09c,True,JPEG,RGB,2048,1536,1.333333,,327127cfcbdadcdc,ffe73c1cdcd0d0b1,03_bubnivka_ceramics/b227,,,candidate_68bf2164049162db,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_6fd39037899a10db,dataset_dev/03_bubnivka_ceramics/b228.jpg,dataset_dev,03_bubnivka_ceramics,b228.jpg,.jpg,314671,9f9f2ca3d8a52eb2e3be4a5b7f289b5f83e3d3095bab329835ed0aa2172f249d,True,JPEG,RGB,1536,2048,0.75,,67e3637b3ebd3db3,0000467c7c3878fe,03_bubnivka_ceramics/b228,,,candidate_34989209769266e9,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_a8e039e860a9d465,dataset_dev/03_bubnivka_ceramics/b231.jpg,dataset_dev,03_bubnivka_ceramics,b231.jpg,.jpg,294272,0e6b29909cd65f5ec7d5d7a7c534ec557cd09de08d0c80fe22972c5c80503b0c,True,JPEG,RGB,1536,2048,0.75,,970ccc8ecccdc9c5,3f3d091d1f1b1f0f,03_bubnivka_ceramics/b231,,,candidate_2bbe520be5f3133e,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_bf1427a7e8fd57ac,dataset_dev/03_bubnivka_ceramics/b234.jpg,dataset_dev,03_bubnivka_ceramics,b234.jpg,.jpg,272236,0b5d95c1dc7162e4ae1e03b229bd1dc16ab8aabd0767f948056a963a14c59788,True,JPEG,RGB,1536,2048,0.75,,86868f87cec7c7e6,1d1c9e9c9c9e8f8d,03_bubnivka_ceramics/b234,,,candidate_6875ed79ed81449e,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_6406ebac3be8c7bc,dataset_dev/03_bubnivka_ceramics/b235.jpg,dataset_dev,03_bubnivka_ceramics,b235.jpg,.jpg,230860,f5c69bcddd2b8365592c84ff18ff685182265986d48eae64b06a31aa29e74e61,True,JPEG,RGB,1536,2048,0.75,,60b92b929332b26a,c30326240424e5fd,03_bubnivka_ceramics/b235,,,candidate_3a549ab1f4e02c15,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_16626c6cdaf572ec,dataset_dev/03_bubnivka_ceramics/b236.jpg,dataset_dev,03_bubnivka_ceramics,b236.jpg,.jpg,925842,2627e7c129660785d094901b5fc9992f64b85367372534b87fce16671fe0c630,True,JPEG,RGB,2030,2048,0.991211,,7ec7a1c5e5a1d35f,e0fcfe9e8f8e9c10,03_bubnivka_ceramics/b236,,,candidate_85cb33d8b12a3a8d,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_271ef815035ccb1e,dataset_dev/03_bubnivka_ceramics/b236_2.jpg,dataset_dev,03_bubnivka_ceramics,b236_2.jpg,.jpg,771785,f7639da90ccb1a13a6d574d2df6f3ebd44a348562323223139452da87fa3f6e7,True,JPEG,RGB,2048,2016,1.015873,,7fbc1e0e8e1d16d7,e0f0f8f8f8f8e000,03_bubnivka_ceramics/b236,,,candidate_85cb33d8b12a3a8d,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
