image_id,relative_path,ornament_label,old_split,file_name,content_sha256,width,height,quality_flags,candidate_object_group_id,manual_review_status,confirmed_object_group_id,confirmed_source_group_id,presemantic_split_group_id,semantic_split_group_id,global_source_cohort_id,source_atomic_cohort_ids,pre_source_cohort_split_group_id,source_atomic_split_group_id,split_group_id,semantic_review_component_ids,semantic_review_decision,semantic_merge_component_ids,semantic_merge_group_ids,semantic_merge_relationships,semantic_similarity_audit_fingerprint_sha256,semantic_adjudication_file_sha256,global_source_inventory_projection_fingerprint_sha256,global_source_cohort_file_sha256,object_type,motif_visibility,label_status,training_use,inclusion_status,exclusion_reason,production_split,cv_fold,split_version,split_seed
img_e3437e5c94932a54,dataset_test/02_ornek/kt127.jpg,02_ornek,dataset_test,kt127.jpg,89f16aceb84619722d34dfc3521f96ccb689ea3643169ffa53640ee302b579a3,1133,1664,ok,candidate_d8c79d379d603c11,not_required_singleton,obj_single_e3437e5c94932a54,,obj_single_e3437e5c94932a54,obj_single_e3437e5c94932a54,,,obj_single_e3437e5c94932a54,obj_single_e3437e5c94932a54,obj_single_e3437e5c94932a54,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_e68daac3d4a32db1,dataset_test/02_ornek/kt130.jpg,02_ornek,dataset_test,kt130.jpg,9de61afc9cb61a9a88b3b4300462934a0a2e73028ac384268b2f468810c32f25,1758,1129,ok,candidate_6d86a833060b662a,not_required_singleton,obj_single_e68daac3d4a32db1,,obj_single_e68daac3d4a32db1,obj_single_e68daac3d4a32db1,,,obj_single_e68daac3d4a32db1,obj_single_e68daac3d4a32db1,obj_single_e68daac3d4a32db1,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_ba1437bda34cd4ec,dataset_test/02_ornek/kt141.jpg,02_ornek,dataset_test,kt141.jpg,17473fa7981538c4e9953128b34797558ea43149594f55964d6d499e5c730d77,988,855,ok,candidate_e6bfd6cf9852a2a5,not_required_singleton,obj_single_ba1437bda34cd4ec,,obj_single_ba1437bda34cd4ec,obj_single_ba1437bda34cd4ec,,,obj_single_ba1437bda34cd4ec,obj_single_ba1437bda34cd4ec,obj_single_ba1437bda34cd4ec,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_acfe53b369569871,dataset_test/02_ornek/kt144.jpg,02_ornek,dataset_test,kt144.jpg,3d02b5e873ffd90c05395a516f406767b9f65b6c45b3f959933953b6395705ac,2120,2158,ok,candidate_0be559a0bbea0dcc,not_required_singleton,obj_single_acfe53b369569871,,obj_single_acfe53b369569871,obj_single_acfe53b369569871,,,obj_single_acfe53b369569871,obj_single_acfe53b369569871,obj_single_acfe53b369569871,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_50bae417b9064aa1,dataset_test/02_ornek/kt147.jpg,02_ornek,dataset_test,kt147.jpg,9df235a1e87e4ff8e433f13a60d86b6c0e2496bc65b3736ac2c83bafca8547e9,1192,1041,ok,candidate_00f9f207ed96f867,not_required_singleton,obj_single_50bae417b9064aa1,,obj_single_50bae417b9064aa1,obj_single_50bae417b9064aa1,,,obj_single_50bae417b9064aa1,obj_single_50bae417b9064aa1,obj_single_50bae417b9064aa1,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,3,step02_source_atomic_v3,20260719
img_bfaf490f3ffffc10,dataset_test/02_ornek/kt151.jpg,02_ornek,dataset_test,kt151.jpg,b87d2bbc1661523941ad44506b457e551c9bc4a9b5e4bb426b286a17c6d12de8,449,449,ok,candidate_907458688478c9ee,not_required_singleton,obj_single_bfaf490f3ffffc10,,obj_single_bfaf490f3ffffc10,obj_single_bfaf490f3ffffc10,,,obj_single_bfaf490f3ffffc10,obj_single_bfaf490f3ffffc10,obj_single_bfaf490f3ffffc10,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,2,step02_source_atomic_v3,20260719
img_0a3668a0f249eb52,dataset_test/02_ornek/kt152.JPG,02_ornek,dataset_test,kt152.JPG,f159e0a32bbec13df30ee44f2f27a934841b4f1b28ec9eb8cc6b64df4fc8a5f3,695,682,ok,candidate_017feaac903a170a,not_required_singleton,obj_single_0a3668a0f249eb52,,obj_single_0a3668a0f249eb52,obj_single_0a3668a0f249eb52,,,obj_single_0a3668a0f249eb52,obj_single_0a3668a0f249eb52,obj_single_0a3668a0f249eb52,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_d643cd4f86822f13,dataset_test/02_ornek/kt154.jpg,02_ornek,dataset_test,kt154.jpg,e95e513a096cd8d9525f2f46c8e0e788a31adaf337992aef764d1126d30268a6,839,604,ok,candidate_fee966b73448fb7f,not_required_singleton,obj_single_d643cd4f86822f13,,obj_single_d643cd4f86822f13,obj_single_d643cd4f86822f13,,,obj_single_d643cd4f86822f13,obj_single_d643cd4f86822f13,obj_single_d643cd4f86822f13,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_1983edf31f9c4d3d,dataset_test/02_ornek/kt159.jpg,02_ornek,dataset_test,kt159.jpg,1cd0d18ff6b3058c3e5d0213bf22c4ec6bb2389e7bf00185b6b575f49dc3bb8d,914,459,ok,candidate_3342be16f4b69607,not_required_singleton,obj_single_1983edf31f9c4d3d,,obj_single_1983edf31f9c4d3d,obj_single_1983edf31f9c4d3d,,,obj_single_1983edf31f9c4d3d,obj_single_1983edf31f9c4d3d,obj_single_1983edf31f9c4d3d,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,2,step02_source_atomic_v3,20260719
img_dd4d8731cf99113e,dataset_test/02_ornek/kt163.jpg,02_ornek,dataset_test,kt163.jpg,8c07ab8b8cdc985585c126d9783479527336ce6ba383d9a153c167302de5fc4e,1136,1082,ok,candidate_c9e8613972f3fa7d,not_required_singleton,obj_single_dd4d8731cf99113e,,obj_single_dd4d8731cf99113e,obj_single_dd4d8731cf99113e,,,obj_single_dd4d8731cf99113e,obj_single_dd4d8731cf99113e,obj_single_dd4d8731cf99113e,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_c155f7465630fce1,dataset_test/02_ornek/kt167.jpg,02_ornek,dataset_test,kt167.jpg,fff7d700872a6f1998a56976d32e0c34bcfc1c6234a121bd5ac0450bd4c69ccd,1000,667,ok,candidate_7f453352d7c70ca0,not_required_singleton,obj_single_c155f7465630fce1,,obj_single_c155f7465630fce1,obj_single_c155f7465630fce1,,,obj_single_c155f7465630fce1,obj_single_c155f7465630fce1,obj_single_c155f7465630fce1,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,3,step02_source_atomic_v3,20260719
img_226b34aff9c02bae,dataset_test/02_ornek/kt170.jpg,02_ornek,dataset_test,kt170.jpg,851adad56d0205487b4583b21595824e9e7761230c34a261cf4e0d67b120cb64,960,1280,ok,candidate_79d8b168a0cc382d,not_required_singleton,obj_single_226b34aff9c02bae,,obj_single_226b34aff9c02bae,obj_single_226b34aff9c02bae,,,obj_single_226b34aff9c02bae,obj_single_226b34aff9c02bae,obj_single_226b34aff9c02bae,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,4,step02_source_atomic_v3,20260719
img_e75073ea4f45ee82,dataset_test/02_ornek/kt176.jpg,02_ornek,dataset_test,kt176.jpg,c9a9ccabd1595c452fbd230a126b8ed47d758331e09f3945e654ef987e852b78,1678,1166,ok,candidate_7e76af84d045067e,not_required_singleton,obj_single_e75073ea4f45ee82,,obj_single_e75073ea4f45ee82,obj_single_e75073ea4f45ee82,,,obj_single_e75073ea4f45ee82,obj_single_e75073ea4f45ee82,obj_single_e75073ea4f45ee82,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,2,step02_source_atomic_v3,20260719
img_a2bcabeeff849533,dataset_test/02_ornek/kt206.jpg,02_ornek,dataset_test,kt206.jpg,f6cc8cbaafc086b6df069a3e23fb3023f2f27925c8d00bb50a727ad5cb26a53e,1068,405,extreme_aspect_ratio,candidate_d8b8a19511dc84ca,not_required_singleton,obj_single_a2bcabeeff849533,,obj_single_a2bcabeeff849533,obj_single_a2bcabeeff849533,,,obj_single_a2bcabeeff849533,obj_single_a2bcabeeff849533,obj_single_a2bcabeeff849533,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,2,step02_source_atomic_v3,20260719
img_984fdec8db82aa75,dataset_test/02_ornek/kt208.jpg,02_ornek,dataset_test,kt208.jpg,0ef35d5aca98545d85533371e1ea42e3ce0bd23c9d9025c1894647c98bee5c86,768,1024,ok,candidate_929e913c074bb640,not_required_singleton,obj_single_984fdec8db82aa75,,obj_single_984fdec8db82aa75,obj_single_984fdec8db82aa75,,,obj_single_984fdec8db82aa75,obj_single_984fdec8db82aa75,obj_single_984fdec8db82aa75,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_5c434e84c37792b8,dataset_test/02_ornek/kt210.JPG,02_ornek,dataset_test,kt210.JPG,30408b1b4d37ecc1c76198a264558ea76a53c909928531ee45705aad6004c4d5,1218,1198,ok,candidate_538bda111f077857,not_required_singleton,obj_single_5c434e84c37792b8,,obj_single_5c434e84c37792b8,obj_single_5c434e84c37792b8,,,obj_single_5c434e84c37792b8,obj_single_5c434e84c37792b8,obj_single_5c434e84c37792b8,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,3,step02_source_atomic_v3,20260719
img_e2f0d150aca279dd,dataset_test/02_ornek/kt213.jpg,02_ornek,dataset_test,kt213.jpg,13ff8c61eca0f881ede0caafdd7e628d55e385c8034b5ebacc1e58604441a3aa,593,520,ok,candidate_5380516c09510edc,not_required_singleton,obj_single_e2f0d150aca279dd,,obj_single_e2f0d150aca279dd,obj_single_e2f0d150aca279dd,,,obj_single_e2f0d150aca279dd,obj_single_e2f0d150aca279dd,obj_single_e2f0d150aca279dd,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_e2cfecb300bd1e96,dataset_test/02_ornek/kt216.JPG,02_ornek,dataset_test,kt216.JPG,130df5ff4f9cc98dc42ad13b3584a6b1a78bbbb732e061f96793a5a588583f96,1930,1905,ok,candidate_84706f8025564c60,not_required_singleton,obj_single_e2cfecb300bd1e96,,obj_single_e2cfecb300bd1e96,obj_single_e2cfecb300bd1e96,,,obj_single_e2cfecb300bd1e96,obj_single_e2cfecb300bd1e96,obj_single_e2cfecb300bd1e96,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_532069edfab79d19,dataset_test/02_ornek/kt224.JPG,02_ornek,dataset_test,kt224.JPG,b05f9a5d5e57d2511072a7d680b5f2b208e00c77903c7c04461036ccf1fe2082,634,660,ok,candidate_4b5cb78fe893f5e0,not_required_singleton,obj_single_532069edfab79d19,,obj_single_532069edfab79d19,obj_single_532069edfab79d19,,,obj_single_532069edfab79d19,obj_single_532069edfab79d19,obj_single_532069edfab79d19,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,3,step02_source_atomic_v3,20260719
img_565f04c402d911bf,dataset_test/02_ornek/kt225.jpg,02_ornek,dataset_test,kt225.jpg,818e262df3c15d6ac1135043f7d33c780282bbb7b2d25d32c6f321fd8fdb60ca,874,713,ok,candidate_17338938119315b5,not_required_singleton,obj_single_565f04c402d911bf,,obj_single_565f04c402d911bf,obj_single_565f04c402d911bf,,,obj_single_565f04c402d911bf,obj_single_565f04c402d911bf,obj_single_565f04c402d911bf,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_5d25126d9c2f247e,dataset_test/02_ornek/kt227.jpg,02_ornek,dataset_test,kt227.jpg,8effada383934ae37a3b41dadc5b2b8076d566bbbfbc1b64e49f73bc95e572a8,697,668,ok,candidate_52f7b4ad4cf9e300,not_required_singleton,obj_single_5d25126d9c2f247e,,obj_single_5d25126d9c2f247e,obj_single_5d25126d9c2f247e,,,obj_single_5d25126d9c2f247e,obj_single_5d25126d9c2f247e,obj_single_5d25126d9c2f247e,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,3,step02_source_atomic_v3,20260719
img_ac7a0bcd8a6696af,dataset_test/02_ornek/kt231.jpg,02_ornek,dataset_test,kt231.jpg,9d5ffe535745d9103c7cfab2d803e4e75eefb3d87ce124719f74a848155ea1cf,533,518,ok,candidate_b6dbffb469debbae,not_required_singleton,obj_single_ac7a0bcd8a6696af,,obj_single_ac7a0bcd8a6696af,obj_single_ac7a0bcd8a6696af,,,obj_single_ac7a0bcd8a6696af,obj_single_ac7a0bcd8a6696af,obj_single_ac7a0bcd8a6696af,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_3b78fa10a606ab43,dataset_test/02_ornek/kt233.jpg,02_ornek,dataset_test,kt233.jpg,ab0776ae0aa6d169326e91f3464a0ce40ecdd13994382bdeeac3633d9d8d18ab,945,513,ok,candidate_851c6aae05ba4f77,not_required_singleton,obj_single_3b78fa10a606ab43,,obj_single_3b78fa10a606ab43,obj_single_3b78fa10a606ab43,,,obj_single_3b78fa10a606ab43,obj_single_3b78fa10a606ab43,obj_single_3b78fa10a606ab43,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_9792d8ac3b4e854a,dataset_test/02_ornek/kt235.jpg,02_ornek,dataset_test,kt235.jpg,8f9f6b6109da808d10a39d9de0a555b5bac8f4bf1a82adc5795ee6784ba5914a,1141,866,ok,candidate_4f29fd77b42d7513,not_required_singleton,obj_single_9792d8ac3b4e854a,,obj_single_9792d8ac3b4e854a,obj_single_9792d8ac3b4e854a,,,obj_single_9792d8ac3b4e854a,obj_single_9792d8ac3b4e854a,obj_single_9792d8ac3b4e854a,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,2,step02_source_atomic_v3,20260719
img_39c33a344a08e67b,dataset_test/02_ornek/kt237.jpg,02_ornek,dataset_test,kt237.jpg,dd1b93a038255273f85ead8fdd9aff6306f7ddf8157d0b263f98eab4027daa30,617,416,ok,candidate_3d461fec2f899aff,not_required_singleton,obj_single_39c33a344a08e67b,,obj_single_39c33a344a08e67b,obj_single_39c33a344a08e67b,,,obj_single_39c33a344a08e67b,obj_single_39c33a344a08e67b,obj_single_39c33a344a08e67b,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,3,step02_source_atomic_v3,20260719
img_73a3edd6071fa9c0,dataset_test/02_ornek/kt241.jpg,02_ornek,dataset_test,kt241.jpg,17d527791d2906abdc00c29b12cf12f589fd2fba9ec932b827b9a5e90d5ed498,960,720,ok,candidate_a5c59bbecbdc5fd6,not_required_singleton,obj_single_73a3edd6071fa9c0,,obj_single_73a3edd6071fa9c0,obj_single_73a3edd6071fa9c0,,,obj_single_73a3edd6071fa9c0,obj_single_73a3edd6071fa9c0,obj_single_73a3edd6071fa9c0,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_93c7ad90aa21e99a,dataset_test/02_ornek/kt242.jpg,02_ornek,dataset_test,kt242.jpg,f64589a38c43ee77b2e454892815f4dc13b58f02bdbdd9ea61397905b59548e1,324,339,ok,candidate_6e3d2ae9de9c8593,not_required_singleton,obj_single_93c7ad90aa21e99a,,obj_single_93c7ad90aa21e99a,obj_single_93c7ad90aa21e99a,,,obj_single_93c7ad90aa21e99a,obj_single_93c7ad90aa21e99a,obj_single_93c7ad90aa21e99a,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_b1c395b5600d7980,dataset_test/02_ornek/kt245.jpg,02_ornek,dataset_test,kt245.jpg,7db5bf2d63b88298c352f0abe09dd019a978da20ce711e7214988c1a86852d74,1143,900,ok,candidate_90fd31695be0eb0c,not_required_singleton,obj_single_b1c395b5600d7980,,obj_single_b1c395b5600d7980,obj_single_b1c395b5600d7980,,,obj_single_b1c395b5600d7980,obj_single_b1c395b5600d7980,obj_single_b1c395b5600d7980,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,1,step02_source_atomic_v3,20260719
img_264e7917786a38c4,dataset_test/02_ornek/kt247.JPG,02_ornek,dataset_test,kt247.JPG,8e993687b11bf99981c0b50e1546f1e1badb85e849b49d4df4efe581f559bc4b,980,735,ok,candidate_f10be10bcecb4401,not_required_singleton,obj_single_264e7917786a38c4,,obj_single_264e7917786a38c4,obj_single_264e7917786a38c4,,,obj_single_264e7917786a38c4,obj_single_264e7917786a38c4,obj_single_264e7917786a38c4,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,unreviewed,unreviewed,provided_folder_label,keep_primary,included,,train,2,step02_source_atomic_v3,20260719
