image_id,relative_path,proposal_rank,proposal_id,left,top,right,bottom,scale,x_position,y_position,texture_score
img_1e4f0753856f0cba,dataset_dev/03_bubnivka_ceramics/b246.jpg,5,s1_y1_x1,131,131,619,619,0.6499999761581421,0.5,0.5,0.12424862698476635
img_1e4f0753856f0cba,dataset_dev/03_bubnivka_ceramics/b246.jpg,6,s1_y2_x1,131,262,619,750,0.6499999761581421,0.5,1.0,0.12087214704834444
img_3210550318a9b87c,dataset_dev/03_bubnivka_ceramics/b247.jpg,1,s0_y2_x2,440,440,800,800,0.44999998807907104,1.0,1.0,0.12878786579497614
img_3210550318a9b87c,dataset_dev/03_bubnivka_ceramics/b247.jpg,2,s1_y0_x1,140,0,660,520,0.6499999761581421,0.5,0.0,0.1270417365906896
img_3210550318a9b87c,dataset_dev/03_bubnivka_ceramics/b247.jpg,3,s1_y2_x2,280,280,800,800,0.6499999761581421,1.0,1.0,0.1264856965353759
img_3210550318a9b87c,dataset_dev/03_bubnivka_ceramics/b247.jpg,4,s1_y0_x0,0,0,520,520,0.6499999761581421,0.0,0.0,0.1263792241778302
img_3210550318a9b87c,dataset_dev/03_bubnivka_ceramics/b247.jpg,5,s0_y1_x1,220,220,580,580,0.44999998807907104,0.5,0.5,0.12610584618079412
img_3210550318a9b87c,dataset_dev/03_bubnivka_ceramics/b247.jpg,6,s0_y1_x2,440,220,800,580,0.44999998807907104,1.0,0.5,0.1260498806398431
img_8fdf789d4ac7e3ce,dataset_dev/03_bubnivka_ceramics/b248.jpg,1,s0_y0_x0,0,0,346,346,0.44999998807907104,0.0,0.0,0.13197260271634625
img_8fdf789d4ac7e3ce,dataset_dev/03_bubnivka_ceramics/b248.jpg,2,s1_y1_x0,0,134,500,634,0.6499999761581421,0.0,0.5,0.13156319818975312
img_8fdf789d4ac7e3ce,dataset_dev/03_bubnivka_ceramics/b248.jpg,3,s0_y1_x0,0,212,346,558,0.44999998807907104,0.0,0.5,0.13136116908424805
img_8fdf789d4ac7e3ce,dataset_dev/03_bubnivka_ceramics/b248.jpg,4,s0_y0_x1,212,0,558,346,0.44999998807907104,0.5,0.0,0.130560373917798
img_8fdf789d4ac7e3ce,dataset_dev/03_bubnivka_ceramics/b248.jpg,5,s1_y1_x1,134,134,634,634,0.6499999761581421,0.5,0.5,0.1302175286596362
img_8fdf789d4ac7e3ce,dataset_dev/03_bubnivka_ceramics/b248.jpg,6,s0_y2_x0,0,423,346,769,0.44999998807907104,0.0,1.0,0.1286810249677584
img_2ff39e5c693c1e96,dataset_dev/03_bubnivka_ceramics/b263.jpg,1,s0_y1_x0,0,274,448,722,0.44999998807907104,0.0,0.5,0.175393317920157
img_2ff39e5c693c1e96,dataset_dev/03_bubnivka_ceramics/b263.jpg,2,s0_y2_x1,276,548,724,996,0.44999998807907104,0.5,1.0,0.17307236434303655
img_2ff39e5c693c1e96,dataset_dev/03_bubnivka_ceramics/b263.jpg,3,s1_y1_x0,0,174,647,821,0.6499999761581421,0.0,0.5,0.16848479857466772
img_2ff39e5c693c1e96,dataset_dev/03_bubnivka_ceramics/b263.jpg,4,s0_y1_x1,276,274,724,722,0.44999998807907104,0.5,0.5,0.16838152763549075
img_2ff39e5c693c1e96,dataset_dev/03_bubnivka_ceramics/b263.jpg,5,s1_y2_x1,176,349,823,996,0.6499999761581421,0.5,1.0,0.16817504585381332
img_2ff39e5c693c1e96,dataset_dev/03_bubnivka_ceramics/b263.jpg,6,s0_y0_x1,276,0,724,448,0.44999998807907104,0.5,0.0,0.16743203874575668
img_dcda2b8e285fae28,dataset_dev/03_bubnivka_ceramics/b264.jpg,1,s0_y0_x2,339,0,616,277,0.44999998807907104,1.0,0.0,0.14908305277849498
img_dcda2b8e285fae28,dataset_dev/03_bubnivka_ceramics/b264.jpg,2,s0_y2_x2,339,339,616,616,0.44999998807907104,1.0,1.0,0.14497263265873428
img_dcda2b8e285fae28,dataset_dev/03_bubnivka_ceramics/b264.jpg,3,s1_y0_x2,216,0,616,400,0.6499999761581421,1.0,0.0,0.14490211302615735
img_dcda2b8e285fae28,dataset_dev/03_bubnivka_ceramics/b264.jpg,4,s0_y0_x1,170,0,447,277,0.44999998807907104,0.5,0.0,0.1441155474384217
img_dcda2b8e285fae28,dataset_dev/03_bubnivka_ceramics/b264.jpg,5,s1_y0_x0,0,0,400,400,0.6499999761581421,0.0,0.0,0.142665823649856
img_dcda2b8e285fae28,dataset_dev/03_bubnivka_ceramics/b264.jpg,6,s1_y2_x2,216,216,616,616,0.6499999761581421,1.0,1.0,0.14183018151049728
img_d54ed9bdedd5d00c,dataset_dev/03_bubnivka_ceramics/b265.jpg,1,s1_y0_x2,246,0,704,458,0.6499999761581421,1.0,0.0,0.17347874858707701
img_d54ed9bdedd5d00c,dataset_dev/03_bubnivka_ceramics/b265.jpg,2,s1_y2_x2,246,246,704,704,0.6499999761581421,1.0,1.0,0.17071783887749908
img_d54ed9bdedd5d00c,dataset_dev/03_bubnivka_ceramics/b265.jpg,3,s1_y0_x1,123,0,581,458,0.6499999761581421,0.5,0.0,0.16993877452713083
img_d54ed9bdedd5d00c,dataset_dev/03_bubnivka_ceramics/b265.jpg,4,s1_y1_x2,246,123,704,581,0.6499999761581421,1.0,0.5,0.16965847491441693
img_d54ed9bdedd5d00c,dataset_dev/03_bubnivka_ceramics/b265.jpg,5,s0_y0_x1,194,0,511,317,0.44999998807907104,0.5,0.0,0.169607389568462
img_d54ed9bdedd5d00c,dataset_dev/03_bubnivka_ceramics/b265.jpg,6,s1_y2_x0,0,246,458,704,0.6499999761581421,0.0,1.0,0.16878459799149909
img_5eadfe43455ebf1f,dataset_dev/03_bubnivka_ceramics/b266.jpg,1,s1_y0_x1,283,0,717,434,0.6499999761581421,0.5,0.0,0.143986623962
img_5eadfe43455ebf1f,dataset_dev/03_bubnivka_ceramics/b266.jpg,2,s1_y1_x1,283,117,717,551,0.6499999761581421,0.5,0.5,0.14218204419350777
img_5eadfe43455ebf1f,dataset_dev/03_bubnivka_ceramics/b266.jpg,3,s0_y1_x1,350,184,651,485,0.44999998807907104,0.5,0.5,0.14169767271593664
img_5eadfe43455ebf1f,dataset_dev/03_bubnivka_ceramics/b266.jpg,4,s1_y2_x1,283,234,717,668,0.6499999761581421,0.5,1.0,0.13330277869095825
img_5eadfe43455ebf1f,dataset_dev/03_bubnivka_ceramics/b266.jpg,5,s0_y0_x1,350,0,651,301,0.44999998807907104,0.5,0.0,0.13199910562930636
img_5eadfe43455ebf1f,dataset_dev/03_bubnivka_ceramics/b266.jpg,6,s0_y2_x1,350,367,651,668,0.44999998807907104,0.5,1.0,0.1191845351020718
img_66ffbed5596b907d,dataset_dev/03_bubnivka_ceramics/b267.jpg,1,s0_y1_x0,0,258,423,681,0.44999998807907104,0.0,0.5,0.1487244265938758
img_66ffbed5596b907d,dataset_dev/03_bubnivka_ceramics/b267.jpg,2,s0_y0_x1,288,0,711,423,0.44999998807907104,0.5,0.0,0.1484140079845279
img_66ffbed5596b907d,dataset_dev/03_bubnivka_ceramics/b267.jpg,3,s1_y2_x0,0,329,610,939,0.6499999761581421,0.0,1.0,0.14795164278826375
img_66ffbed5596b907d,dataset_dev/03_bubnivka_ceramics/b267.jpg,4,s1_y0_x0,0,0,610,610,0.6499999761581421,0.0,0.0,0.14712757290572348
img_66ffbed5596b907d,dataset_dev/03_bubnivka_ceramics/b267.jpg,5,s1_y1_x0,0,164,610,774,0.6499999761581421,0.0,0.5,0.14652664615463812
img_66ffbed5596b907d,dataset_dev/03_bubnivka_ceramics/b267.jpg,6,s1_y0_x1,195,0,805,610,0.6499999761581421,0.5,0.0,0.14002076453343684
img_f38edeebc519198c,dataset_dev/03_bubnivka_ceramics/b268.jpg,1,s0_y0_x1,160,0,421,261,0.44999998807907104,0.5,0.0,0.15718116505036833
img_f38edeebc519198c,dataset_dev/03_bubnivka_ceramics/b268.jpg,2,s0_y1_x2,320,160,581,421,0.44999998807907104,1.0,0.5,0.15690874065645077
img_f38edeebc519198c,dataset_dev/03_bubnivka_ceramics/b268.jpg,3,s0_y1_x0,0,160,261,421,0.44999998807907104,0.0,0.5,0.15647880005676465
img_f38edeebc519198c,dataset_dev/03_bubnivka_ceramics/b268.jpg,4,s1_y0_x1,102,0,479,377,0.6499999761581421,0.5,0.0,0.15575747442224583
img_f38edeebc519198c,dataset_dev/03_bubnivka_ceramics/b268.jpg,5,s0_y1_x1,160,160,421,421,0.44999998807907104,0.5,0.5,0.154632426514624
img_f38edeebc519198c,dataset_dev/03_bubnivka_ceramics/b268.jpg,6,s1_y1_x2,204,102,581,479,0.6499999761581421,1.0,0.5,0.1529453801267479
img_ec347acfebc1c534,dataset_dev/03_bubnivka_ceramics/b275.jpg,1,s1_y2_x0,0,365,679,1044,0.6499999761581421,0.0,1.0,0.17293359998767432
img_ec347acfebc1c534,dataset_dev/03_bubnivka_ceramics/b275.jpg,2,s1_y0_x0,0,0,679,679,0.6499999761581421,0.0,0.0,0.1705691716405058
img_ec347acfebc1c534,dataset_dev/03_bubnivka_ceramics/b275.jpg,3,s0_y1_x0,0,287,470,757,0.44999998807907104,0.0,0.5,0.16791387826278095
img_ec347acfebc1c534,dataset_dev/03_bubnivka_ceramics/b275.jpg,4,s1_y1_x0,0,182,679,861,0.6499999761581421,0.0,0.5,0.16660682903105728
img_ec347acfebc1c534,dataset_dev/03_bubnivka_ceramics/b275.jpg,5,s0_y2_x1,305,574,775,1044,0.44999998807907104,0.5,1.0,0.16641273777935953
img_ec347acfebc1c534,dataset_dev/03_bubnivka_ceramics/b275.jpg,6,s0_y0_x1,305,0,775,470,0.44999998807907104,0.5,0.0,0.1652022581578334
img_614141ec2451f82e,dataset_dev/03_bubnivka_ceramics/b277.jpg,1,s1_y0_x1,368,0,1506,1138,0.6499999761581421,0.5,0.0,0.15527730851848837
img_614141ec2451f82e,dataset_dev/03_bubnivka_ceramics/b277.jpg,2,s0_y0_x1,544,0,1332,788,0.44999998807907104,0.5,0.0,0.15498642213451827
img_614141ec2451f82e,dataset_dev/03_bubnivka_ceramics/b277.jpg,3,s0_y1_x2,1087,481,1875,1269,0.44999998807907104,1.0,0.5,0.15376241799985998
img_614141ec2451f82e,dataset_dev/03_bubnivka_ceramics/b277.jpg,4,s1_y1_x2,737,306,1875,1444,0.6499999761581421,1.0,0.5,0.15341324385598482
img_614141ec2451f82e,dataset_dev/03_bubnivka_ceramics/b277.jpg,5,s1_y0_x2,737,0,1875,1138,0.6499999761581421,1.0,0.0,0.15310151871064448
img_614141ec2451f82e,dataset_dev/03_bubnivka_ceramics/b277.jpg,6,s1_y0_x0,0,0,1138,1138,0.6499999761581421,0.0,0.0,0.1505939070953525
img_d53f3ca5baf499a2,dataset_dev/03_bubnivka_ceramics/b280.jpg,1,s1_y0_x0,0,0,472,472,0.6499999761581421,0.0,0.0,0.11794748279220325
img_d53f3ca5baf499a2,dataset_dev/03_bubnivka_ceramics/b280.jpg,2,s1_y0_x1,127,0,599,472,0.6499999761581421,0.5,0.0,0.11548808711535036
img_d53f3ca5baf499a2,dataset_dev/03_bubnivka_ceramics/b280.jpg,3,s0_y0_x0,0,0,327,327,0.44999998807907104,0.0,0.0,0.1119568080784011
img_d53f3ca5baf499a2,dataset_dev/03_bubnivka_ceramics/b280.jpg,4,s0_y0_x1,200,0,527,327,0.44999998807907104,0.5,0.0,0.11121057760787798
img_d53f3ca5baf499a2,dataset_dev/03_bubnivka_ceramics/b280.jpg,5,s1_y0_x2,254,0,726,472,0.6499999761581421,1.0,0.0,0.11009704745677457
img_d53f3ca5baf499a2,dataset_dev/03_bubnivka_ceramics/b280.jpg,6,s0_y1_x0,0,420,327,747,0.44999998807907104,0.0,0.5,0.10515395666006963
img_79515fd601e6a6e2,dataset_dev/03_bubnivka_ceramics/b284.jpg,1,s0_y2_x0,0,385,315,700,0.44999998807907104,0.0,1.0,0.15055688040485432
img_79515fd601e6a6e2,dataset_dev/03_bubnivka_ceramics/b284.jpg,2,s0_y0_x0,0,0,315,315,0.44999998807907104,0.0,0.0,0.1500966091624461
img_79515fd601e6a6e2,dataset_dev/03_bubnivka_ceramics/b284.jpg,3,s0_y2_x2,385,385,700,700,0.44999998807907104,1.0,1.0,0.1405183592914634
img_79515fd601e6a6e2,dataset_dev/03_bubnivka_ceramics/b284.jpg,4,s1_y2_x0,0,245,455,700,0.6499999761581421,0.0,1.0,0.1396077808736878
img_79515fd601e6a6e2,dataset_dev/03_bubnivka_ceramics/b284.jpg,5,s1_y0_x0,0,0,455,455,0.6499999761581421,0.0,0.0,0.13817138092951095
img_79515fd601e6a6e2,dataset_dev/03_bubnivka_ceramics/b284.jpg,6,s1_y2_x2,245,245,700,700,0.6499999761581421,1.0,1.0,0.134838044647023
img_caf7900894d6afa2,dataset_dev/03_bubnivka_ceramics/b286.jpg,1,s1_y0_x0,0,0,488,488,0.6499999761581421,0.0,0.0,0.11441460036246598
img_caf7900894d6afa2,dataset_dev/03_bubnivka_ceramics/b286.jpg,2,s0_y0_x1,206,0,544,338,0.44999998807907104,0.5,0.0,0.11372616335335015
img_caf7900894d6afa2,dataset_dev/03_bubnivka_ceramics/b286.jpg,3,s1_y0_x1,131,0,619,488,0.6499999761581421,0.5,0.0,0.11334288731237671
img_caf7900894d6afa2,dataset_dev/03_bubnivka_ceramics/b286.jpg,4,s0_y0_x0,0,0,338,338,0.44999998807907104,0.0,0.0,0.11294012224578252
img_caf7900894d6afa2,dataset_dev/03_bubnivka_ceramics/b286.jpg,5,s1_y1_x0,0,318,488,806,0.6499999761581421,0.0,0.5,0.10853549305790575
img_caf7900894d6afa2,dataset_dev/03_bubnivka_ceramics/b286.jpg,6,s1_y1_x1,131,318,619,806,0.6499999761581421,0.5,0.5,0.1073477523932315
img_dcbe7bb9a7faab56,dataset_dev/03_bubnivka_ceramics/b288.jpg,1,s0_y2_x0,0,397,324,721,0.44999998807907104,0.0,1.0,0.12206004401699397
img_dcbe7bb9a7faab56,dataset_dev/03_bubnivka_ceramics/b288.jpg,2,s1_y2_x0,0,252,469,721,0.6499999761581421,0.0,1.0,0.11493608483008118
img_dcbe7bb9a7faab56,dataset_dev/03_bubnivka_ceramics/b288.jpg,3,s0_y1_x0,0,198,324,522,0.44999998807907104,0.0,0.5,0.11123660802513187
img_dcbe7bb9a7faab56,dataset_dev/03_bubnivka_ceramics/b288.jpg,4,s1_y1_x0,0,126,469,595,0.6499999761581421,0.0,0.5,0.10909079479357059
img_dcbe7bb9a7faab56,dataset_dev/03_bubnivka_ceramics/b288.jpg,5,s1_y0_x0,0,0,469,469,0.6499999761581421,0.0,0.0,0.10103737096084314
img_dcbe7bb9a7faab56,dataset_dev/03_bubnivka_ceramics/b288.jpg,6,s0_y0_x0,0,0,324,324,0.44999998807907104,0.0,0.0,0.10045483938709546
img_ac59e3e6d17d38f6,dataset_dev/03_bubnivka_ceramics/b290.jpg,1,s0_y1_x2,619,535,1125,1041,0.44999998807907104,1.0,0.5,0.13086840978559328
img_ac59e3e6d17d38f6,dataset_dev/03_bubnivka_ceramics/b290.jpg,2,s1_y1_x0,0,422,731,1153,0.6499999761581421,0.0,0.5,0.12700500719440505
img_ac59e3e6d17d38f6,dataset_dev/03_bubnivka_ceramics/b290.jpg,3,s1_y0_x1,197,0,928,731,0.6499999761581421,0.5,0.0,0.12597346123026715
img_ac59e3e6d17d38f6,dataset_dev/03_bubnivka_ceramics/b290.jpg,4,s0_y1_x0,0,535,506,1041,0.44999998807907104,0.0,0.5,0.12549006467175758
img_ac59e3e6d17d38f6,dataset_dev/03_bubnivka_ceramics/b290.jpg,5,s1_y1_x2,394,422,1125,1153,0.6499999761581421,1.0,0.5,0.12364523584440307
img_ac59e3e6d17d38f6,dataset_dev/03_bubnivka_ceramics/b290.jpg,6,s1_y0_x0,0,0,731,731,0.6499999761581421,0.0,0.0,0.12281184356111804
img_d0bf1a42720f71fe,dataset_dev/03_bubnivka_ceramics/b294.jpg,1,s0_y0_x1,475,0,1253,778,0.44999998807907104,0.5,0.0,0.14241196405018858
img_d0bf1a42720f71fe,dataset_dev/03_bubnivka_ceramics/b294.jpg,2,s0_y1_x2,950,495,1728,1273,0.44999998807907104,1.0,0.5,0.1399981045460736
img_d0bf1a42720f71fe,dataset_dev/03_bubnivka_ceramics/b294.jpg,3,s1_y1_x1,302,322,1425,1445,0.6499999761581421,0.5,0.5,0.13786140710175881
img_d0bf1a42720f71fe,dataset_dev/03_bubnivka_ceramics/b294.jpg,4,s0_y1_x0,0,495,778,1273,0.44999998807907104,0.0,0.5,0.13786071891160445
img_d0bf1a42720f71fe,dataset_dev/03_bubnivka_ceramics/b294.jpg,5,s1_y1_x2,605,322,1728,1445,0.6499999761581421,1.0,0.5,0.1376461397417107
img_d0bf1a42720f71fe,dataset_dev/03_bubnivka_ceramics/b294.jpg,6,s1_y0_x1,302,0,1425,1123,0.6499999761581421,0.5,0.0,0.135559200119384
img_ee59c5d4382cc9a1,dataset_dev/03_bubnivka_ceramics/b296.jpg,1,s0_y2_x1,475,1237,1253,2015,0.44999998807907104,0.5,1.0,0.13501056564434544
img_ee59c5d4382cc9a1,dataset_dev/03_bubnivka_ceramics/b296.jpg,2,s0_y1_x0,0,618,778,1396,0.44999998807907104,0.0,0.5,0.13080174118265928
img_ee59c5d4382cc9a1,dataset_dev/03_bubnivka_ceramics/b296.jpg,3,s1_y1_x1,302,446,1425,1569,0.6499999761581421,0.5,0.5,0.1304366397268822
img_ee59c5d4382cc9a1,dataset_dev/03_bubnivka_ceramics/b296.jpg,4,s0_y0_x1,475,0,1253,778,0.44999998807907104,0.5,0.0,0.12969927339107462
img_ee59c5d4382cc9a1,dataset_dev/03_bubnivka_ceramics/b296.jpg,5,s0_y1_x1,475,618,1253,1396,0.44999998807907104,0.5,0.5,0.1295099684881498
img_ee59c5d4382cc9a1,dataset_dev/03_bubnivka_ceramics/b296.jpg,6,s1_y2_x1,302,892,1425,2015,0.6499999761581421,0.5,1.0,0.1293579318829507
img_0f314014e178659a,dataset_dev/03_bubnivka_ceramics/b298.jpg,1,s0_y1_x1,374,424,985,1035,0.44999998807907104,0.5,0.5,0.1343557770183359
img_0f314014e178659a,dataset_dev/03_bubnivka_ceramics/b298.jpg,2,s0_y2_x1,374,847,985,1458,0.44999998807907104,0.5,1.0,0.12401189242182077
img_0f314014e178659a,dataset_dev/03_bubnivka_ceramics/b298.jpg,3,s0_y1_x2,747,424,1358,1035,0.44999998807907104,1.0,0.5,0.12131471557891677
img_0f314014e178659a,dataset_dev/03_bubnivka_ceramics/b298.jpg,4,s1_y2_x1,238,575,1121,1458,0.6499999761581421,0.5,1.0,0.1160323191758475
img_0f314014e178659a,dataset_dev/03_bubnivka_ceramics/b298.jpg,5,s0_y1_x0,0,424,611,1035,0.44999998807907104,0.0,0.5,0.11510026823055557
img_0f314014e178659a,dataset_dev/03_bubnivka_ceramics/b298.jpg,6,s1_y1_x1,238,288,1121,1171,0.6499999761581421,0.5,0.5,0.11471095109825025
img_81bf7176fed4af37,dataset_dev/03_bubnivka_ceramics/b300.jpg,1,s1_y1_x1,269,525,1267,1523,0.6499999761581421,0.5,0.5,0.13215063611989417
img_81bf7176fed4af37,dataset_dev/03_bubnivka_ceramics/b300.jpg,2,s1_y1_x2,538,525,1536,1523,0.6499999761581421,1.0,0.5,0.12752649802838678
img_81bf7176fed4af37,dataset_dev/03_bubnivka_ceramics/b300.jpg,3,s1_y2_x1,269,1050,1267,2048,0.6499999761581421,0.5,1.0,0.1242459503656045
img_81bf7176fed4af37,dataset_dev/03_bubnivka_ceramics/b300.jpg,4,s1_y2_x2,538,1050,1536,2048,0.6499999761581421,1.0,1.0,0.12347323782363388
img_81bf7176fed4af37,dataset_dev/03_bubnivka_ceramics/b300.jpg,5,s0_y1_x2,845,678,1536,1369,0.44999998807907104,1.0,0.5,0.12155597744853724
img_81bf7176fed4af37,dataset_dev/03_bubnivka_ceramics/b300.jpg,6,s1_y0_x2,538,0,1536,998,0.6499999761581421,1.0,0.0,0.1198581842952238
img_5aa3296bc5410d0f,dataset_dev/03_bubnivka_ceramics/b302.jpg,1,s1_y1_x1,269,525,1267,1523,0.6499999761581421,0.5,0.5,0.12642560570109287
img_5aa3296bc5410d0f,dataset_dev/03_bubnivka_ceramics/b302.jpg,2,s1_y1_x2,538,525,1536,1523,0.6499999761581421,1.0,0.5,0.12324936857051383
img_5aa3296bc5410d0f,dataset_dev/03_bubnivka_ceramics/b302.jpg,3,s0_y1_x2,845,678,1536,1369,0.44999998807907104,1.0,0.5,0.11778497590142861
img_5aa3296bc5410d0f,dataset_dev/03_bubnivka_ceramics/b302.jpg,4,s1_y2_x1,269,1050,1267,2048,0.6499999761581421,0.5,1.0,0.11641522891709227
img_5aa3296bc5410d0f,dataset_dev/03_bubnivka_ceramics/b302.jpg,5,s1_y2_x2,538,1050,1536,2048,0.6499999761581421,1.0,1.0,0.1144973019180756
img_5aa3296bc5410d0f,dataset_dev/03_bubnivka_ceramics/b302.jpg,6,s0_y1_x1,422,678,1113,1369,0.44999998807907104,0.5,0.5,0.11439927916390352
img_cf8f39fc8e4eb741,dataset_dev/03_bubnivka_ceramics/b306.jpg,1,s1_y1_x1,269,525,1267,1523,0.6499999761581421,0.5,0.5,0.11923276958503273
img_cf8f39fc8e4eb741,dataset_dev/03_bubnivka_ceramics/b306.jpg,2,s1_y2_x2,538,1050,1536,2048,0.6499999761581421,1.0,1.0,0.1180798519023056
img_cf8f39fc8e4eb741,dataset_dev/03_bubnivka_ceramics/b306.jpg,3,s0_y1_x1,422,678,1113,1369,0.44999998807907104,0.5,0.5,0.11799802133792528
img_cf8f39fc8e4eb741,dataset_dev/03_bubnivka_ceramics/b306.jpg,4,s1_y1_x2,538,525,1536,1523,0.6499999761581421,1.0,0.5,0.11704760827827754
img_cf8f39fc8e4eb741,dataset_dev/03_bubnivka_ceramics/b306.jpg,5,s0_y2_x2,845,1357,1536,2048,0.44999998807907104,1.0,1.0,0.11591383405969619
img_cf8f39fc8e4eb741,dataset_dev/03_bubnivka_ceramics/b306.jpg,6,s1_y2_x1,269,1050,1267,2048,0.6499999761581421,0.5,1.0,0.11539990784152504
img_19ad82ae22d01c3b,dataset_dev/03_bubnivka_ceramics/b307.jpg,1,s1_y1_x1,269,525,1267,1523,0.6499999761581421,0.5,0.5,0.13844473916452507
img_19ad82ae22d01c3b,dataset_dev/03_bubnivka_ceramics/b307.jpg,2,s0_y1_x1,422,678,1113,1369,0.44999998807907104,0.5,0.5,0.13621167586281585
img_19ad82ae22d01c3b,dataset_dev/03_bubnivka_ceramics/b307.jpg,3,s1_y1_x2,538,525,1536,1523,0.6499999761581421,1.0,0.5,0.1263770963881427
img_19ad82ae22d01c3b,dataset_dev/03_bubnivka_ceramics/b307.jpg,4,s1_y0_x0,0,0,998,998,0.6499999761581421,0.0,0.0,0.12476018160906358
img_19ad82ae22d01c3b,dataset_dev/03_bubnivka_ceramics/b307.jpg,5,s1_y0_x1,269,0,1267,998,0.6499999761581421,0.5,0.0,0.12442394020659803
img_19ad82ae22d01c3b,dataset_dev/03_bubnivka_ceramics/b307.jpg,6,s1_y2_x1,269,1050,1267,2048,0.6499999761581421,0.5,1.0,0.12331349596535576
img_475836cf0ae16d6a,dataset_dev/03_bubnivka_ceramics/b308.jpg,1,s0_y1_x1,530,330,1070,870,0.44999998807907104,0.5,0.5,0.17360338611557424
img_475836cf0ae16d6a,dataset_dev/03_bubnivka_ceramics/b308.jpg,2,s1_y2_x1,410,420,1190,1200,0.6499999761581421,0.5,1.0,0.16577825391566817
img_475836cf0ae16d6a,dataset_dev/03_bubnivka_ceramics/b308.jpg,3,s0_y1_x2,1060,330,1600,870,0.44999998807907104,1.0,0.5,0.16431944225812176
img_475836cf0ae16d6a,dataset_dev/03_bubnivka_ceramics/b308.jpg,4,s0_y2_x0,0,660,540,1200,0.44999998807907104,0.0,1.0,0.16429228691274242
img_475836cf0ae16d6a,dataset_dev/03_bubnivka_ceramics/b308.jpg,5,s1_y2_x0,0,420,780,1200,0.6499999761581421,0.0,1.0,0.16385085528021892
img_475836cf0ae16d6a,dataset_dev/03_bubnivka_ceramics/b308.jpg,6,s1_y1_x1,410,210,1190,990,0.6499999761581421,0.5,0.5,0.163138119821502
img_bbb940ad1ce14fac,dataset_dev/03_bubnivka_ceramics/b309.jpg,1,s0_y1_x1,530,330,1070,870,0.44999998807907104,0.5,0.5,0.17294511804866947
img_bbb940ad1ce14fac,dataset_dev/03_bubnivka_ceramics/b309.jpg,2,s0_y2_x1,530,660,1070,1200,0.44999998807907104,0.5,1.0,0.16940808090710557
img_bbb940ad1ce14fac,dataset_dev/03_bubnivka_ceramics/b309.jpg,3,s0_y2_x0,0,660,540,1200,0.44999998807907104,0.0,1.0,0.16932539963916066
img_bbb940ad1ce14fac,dataset_dev/03_bubnivka_ceramics/b309.jpg,4,s1_y2_x0,0,420,780,1200,0.6499999761581421,0.0,1.0,0.16927006608513984
img_bbb940ad1ce14fac,dataset_dev/03_bubnivka_ceramics/b309.jpg,5,s1_y2_x1,410,420,1190,1200,0.6499999761581421,0.5,1.0,0.16810384399063205
img_bbb940ad1ce14fac,dataset_dev/03_bubnivka_ceramics/b309.jpg,6,s1_y2_x2,820,420,1600,1200,0.6499999761581421,1.0,1.0,0.1668578616605856
img_d94a449e9900ca0b,dataset_dev/03_bubnivka_ceramics/b311.jpg,1,s1_y2_x2,820,420,1600,1200,0.6499999761581421,1.0,1.0,0.16362545042118998
img_d94a449e9900ca0b,dataset_dev/03_bubnivka_ceramics/b311.jpg,2,s0_y2_x2,1060,660,1600,1200,0.44999998807907104,1.0,1.0,0.16110987536465518
img_d94a449e9900ca0b,dataset_dev/03_bubnivka_ceramics/b311.jpg,3,s1_y1_x2,820,210,1600,990,0.6499999761581421,1.0,0.5,0.15490116220699607
img_d94a449e9900ca0b,dataset_dev/03_bubnivka_ceramics/b311.jpg,4,s0_y1_x2,1060,330,1600,870,0.44999998807907104,1.0,0.5,0.15473968750564016
img_d94a449e9900ca0b,dataset_dev/03_bubnivka_ceramics/b311.jpg,5,s0_y0_x0,0,0,540,540,0.44999998807907104,0.0,0.0,0.15175158595399232
img_d94a449e9900ca0b,dataset_dev/03_bubnivka_ceramics/b311.jpg,6,s1_y2_x1,410,420,1190,1200,0.6499999761581421,0.5,1.0,0.1510652366558334
img_45d1de0d3a1dd253,dataset_dev/03_bubnivka_ceramics/b312.jpg,1,s0_y2_x1,530,660,1070,1200,0.44999998807907104,0.5,1.0,0.16628810945153424
img_45d1de0d3a1dd253,dataset_dev/03_bubnivka_ceramics/b312.jpg,2,s0_y0_x2,1060,0,1600,540,0.44999998807907104,1.0,0.0,0.16500980515746694
img_45d1de0d3a1dd253,dataset_dev/03_bubnivka_ceramics/b312.jpg,3,s0_y0_x1,530,0,1070,540,0.44999998807907104,0.5,0.0,0.16384081238150117
img_45d1de0d3a1dd253,dataset_dev/03_bubnivka_ceramics/b312.jpg,4,s0_y1_x1,530,330,1070,870,0.44999998807907104,0.5,0.5,0.1636869259742266
img_45d1de0d3a1dd253,dataset_dev/03_bubnivka_ceramics/b312.jpg,5,s1_y2_x1,410,420,1190,1200,0.6499999761581421,0.5,1.0,0.16323729828040812
img_45d1de0d3a1dd253,dataset_dev/03_bubnivka_ceramics/b312.jpg,6,s1_y1_x1,410,210,1190,990,0.6499999761581421,0.5,0.5,0.16313493809341492
img_8db25b7ad8735709,dataset_dev/03_bubnivka_ceramics/b313.jpg,1,s0_y2_x0,0,660,540,1200,0.44999998807907104,0.0,1.0,0.1634172653360716
img_8db25b7ad8735709,dataset_dev/03_bubnivka_ceramics/b313.jpg,2,s0_y2_x2,1060,660,1600,1200,0.44999998807907104,1.0,1.0,0.16273011386850342
