cohort_id,cohort_size,ornament_label,relationship,image_id,relative_path,file_name,source_rule,semantic_split_group_id,current_production_split,current_cv_fold,evidence,notes
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_75759a575b270237,dataset_dev/01_opishnyan_ceramics/o376_1.jpg,o376_1.jpg,first filename integer 245-384,semgrp_49824d54be576bd9,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_75f90ed598c0000c,dataset_dev/01_opishnyan_ceramics/o378_1.jpg,o378_1.jpg,first filename integer 245-384,semgrp_42348fce52634230,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_763f34bf262c091b,dataset_test/01_opishnyan_ceramics/o379_2.jpg,o379_2.jpg,first filename integer 245-384,semgrp_42348fce52634230,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_790386d594946b5a,dataset_dev/01_opishnyan_ceramics/o333_1.jpeg,o333_1.jpeg,first filename integer 245-384,semgrp_f882f50b1246c877,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7a47efcf3f4baa30,dataset_dev/01_opishnyan_ceramics/o338_3.jpg,o338_3.jpg,first filename integer 245-384,semgrp_5ddf05fb09927e4d,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7b9a7fe90a891e34,dataset_dev/01_opishnyan_ceramics/o250_3.jpeg,o250_3.jpeg,first filename integer 245-384,src_manual_120,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7c2c910fab25cee0,dataset_dev/01_opishnyan_ceramics/o269_2.jpg,o269_2.jpg,first filename integer 245-384,src_manual_142,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7cd57aa849bbb3da,dataset_dev/01_opishnyan_ceramics/o333_2.jpeg,o333_2.jpeg,first filename integer 245-384,semgrp_f882f50b1246c877,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7ce59b9e881e2c58,dataset_test/01_opishnyan_ceramics/o308_1.jpg,o308_1.jpg,first filename integer 245-384,src_manual_128,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7e73f14dc8971bfb,dataset_dev/01_opishnyan_ceramics/o335_1.jpg,o335_1.jpg,first filename integer 245-384,src_manual_055,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_7f5a3ceccb0977e0,dataset_dev/01_opishnyan_ceramics/o382_1.jpg,o382_1.jpg,first filename integer 245-384,src_manual_064,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_80a623ff0df8dc73,dataset_dev/01_opishnyan_ceramics/o309_2.jpg,o309_2.jpg,first filename integer 245-384,src_manual_077,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_80f19b72cbeb44b8,dataset_dev/01_opishnyan_ceramics/o350.jpg,o350.jpg,first filename integer 245-384,semgrp_e4009794cc783942,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_82597470ef24da72,dataset_test/01_opishnyan_ceramics/o319_2.jpeg,o319_2.jpeg,first filename integer 245-384,semgrp_abc7fd89775ab422,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_834e92172ea5c178,dataset_dev/01_opishnyan_ceramics/o260_1.jpg,o260_1.jpg,first filename integer 245-384,src_manual_130,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_83c576f625712640,dataset_dev/01_opishnyan_ceramics/o311_2.jpg,o311_2.jpg,first filename integer 245-384,src_manual_136,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_83e46fcfccac2ad7,dataset_dev/01_opishnyan_ceramics/o367_1.jpg,o367_1.jpg,first filename integer 245-384,semgrp_1565479c1d212108,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8aa892afda1b357d,dataset_dev/01_opishnyan_ceramics/o305_1.jpg,o305_1.jpg,first filename integer 245-384,src_manual_079,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8b0729441c7ed0a4,dataset_dev/01_opishnyan_ceramics/o327.jpg,o327.jpg,first filename integer 245-384,semgrp_be55b3880f2d7d38,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8bd9151b5deddd16,dataset_dev/01_opishnyan_ceramics/o363.png,o363.png,first filename integer 245-384,obj_single_8bd9151b5deddd16,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8c888f2bdb442f31,dataset_dev/01_opishnyan_ceramics/o270_2.jpg,o270_2.jpg,first filename integer 245-384,src_manual_033,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8d2701f4edef4fb2,dataset_dev/01_opishnyan_ceramics/o361_1.jpg,o361_1.jpg,first filename integer 245-384,semgrp_1565479c1d212108,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8e3b178b67906f98,dataset_dev/01_opishnyan_ceramics/o334_2.jpg,o334_2.jpg,first filename integer 245-384,src_manual_125,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_8f1e7b19c76c5cb3,dataset_dev/01_opishnyan_ceramics/o324_2.jpg,o324_2.jpg,first filename integer 245-384,src_manual_018,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_93707dbebb89ab73,dataset_dev/01_opishnyan_ceramics/o373_2.jpg,o373_2.jpg,first filename integer 245-384,src_manual_092,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_9580e860d4b311cc,dataset_test/01_opishnyan_ceramics/o308_2.jpg,o308_2.jpg,first filename integer 245-384,src_manual_128,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_9799c7b44a442e8b,dataset_dev/01_opishnyan_ceramics/o376_3.jpg,o376_3.jpg,first filename integer 245-384,semgrp_49824d54be576bd9,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_97a348c31caf8582,dataset_dev/01_opishnyan_ceramics/o331_2.jpeg,o331_2.jpeg,first filename integer 245-384,semgrp_f882f50b1246c877,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_99359bac945a2097,dataset_dev/01_opishnyan_ceramics/o347.jpg,o347.jpg,first filename integer 245-384,obj_single_99359bac945a2097,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_9a06dc174b02c1bf,dataset_dev/01_opishnyan_ceramics/o305_3.jpg,o305_3.jpg,first filename integer 245-384,src_manual_079,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_9a0c0533930e168b,dataset_dev/01_opishnyan_ceramics/o300.jpeg,o300.jpeg,first filename integer 245-384,semgrp_f7ae653f98c4705a,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_9ef03e8749bf03cf,dataset_dev/01_opishnyan_ceramics/o263_2.jpg,o263_2.jpg,first filename integer 245-384,src_manual_083,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_9f4215ca7e0de3c4,dataset_dev/01_opishnyan_ceramics/o309_1.jpg,o309_1.jpg,first filename integer 245-384,src_manual_077,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a08581a23ff2f19f,dataset_dev/01_opishnyan_ceramics/o307_3.jpg,o307_3.jpg,first filename integer 245-384,src_manual_084,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a0bd2f3d47df28bc,dataset_dev/01_opishnyan_ceramics/o346.jpeg,o346.jpeg,first filename integer 245-384,semgrp_a4c74ac6d47a1777,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a0bfebe1febaa18c,dataset_dev/01_opishnyan_ceramics/o343_1.jpeg,o343_1.jpeg,first filename integer 245-384,semgrp_a4c74ac6d47a1777,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a200973fcd06472b,dataset_dev/01_opishnyan_ceramics/o250_1.jpeg,o250_1.jpeg,first filename integer 245-384,src_manual_120,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a2ca5dbabca1ea65,dataset_test/01_opishnyan_ceramics/o336_2.jpg,o336_2.jpg,first filename integer 245-384,src_manual_050,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a353587fd41ba094,dataset_dev/01_opishnyan_ceramics/o306_3.jpg,o306_3.jpg,first filename integer 245-384,src_manual_079,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a3e70b0efa051ed1,dataset_dev/01_opishnyan_ceramics/o335_2.jpg,o335_2.jpg,first filename integer 245-384,src_manual_055,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a41f538eaa3ca4fd,dataset_test/01_opishnyan_ceramics/o375_1.jpg,o375_1.jpg,first filename integer 245-384,semgrp_49824d54be576bd9,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a49cd2b6f6992399,dataset_dev/01_opishnyan_ceramics/o376_2.jpg,o376_2.jpg,first filename integer 245-384,semgrp_49824d54be576bd9,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a68d6d2809aa979a,dataset_dev/01_opishnyan_ceramics/o265_2.jpg,o265_2.jpg,first filename integer 245-384,src_manual_062,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a6b47b9dcf170bdb,dataset_dev/01_opishnyan_ceramics/o339_2.jpeg,o339_2.jpeg,first filename integer 245-384,semgrp_5ddf05fb09927e4d,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a72f997d7f89b7c6,dataset_dev/01_opishnyan_ceramics/o250_6.jpeg,o250_6.jpeg,first filename integer 245-384,src_manual_120,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a8dc2d775ff6ee8c,dataset_test/01_opishnyan_ceramics/o326_2.jpg,o326_2.jpg,first filename integer 245-384,semgrp_be55b3880f2d7d38,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_a9c59628cbf6adbe,dataset_dev/01_opishnyan_ceramics/o261_1.jpg,o261_1.jpg,first filename integer 245-384,src_manual_130,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_aa242586187f5fbe,dataset_dev/01_opishnyan_ceramics/o285.jpeg,o285.jpeg,first filename integer 245-384,semgrp_f96c7fa0af8680e9,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_aa5c718d24f4401f,dataset_test/01_opishnyan_ceramics/o371_2.jpg,o371_2.jpg,first filename integer 245-384,semgrp_9ab0c78012767c71,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_ab31ebe0c4fe0d31,dataset_dev/01_opishnyan_ceramics/o294.jpg,o294.jpg,first filename integer 245-384,semgrp_f7ae653f98c4705a,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_ac33dd3db98a540d,dataset_dev/01_opishnyan_ceramics/o273.jpg,o273.jpg,first filename integer 245-384,semgrp_c3bc2ece9d463796,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_ad2f0b536922b793,dataset_dev/01_opishnyan_ceramics/o306_1.jpg,o306_1.jpg,first filename integer 245-384,src_manual_079,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_ae3d0934052191a8,dataset_dev/01_opishnyan_ceramics/o348.jpg,o348.jpg,first filename integer 245-384,semgrp_e4009794cc783942,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_aeb8046d8de64911,dataset_dev/01_opishnyan_ceramics/o259_1.jpg,o259_1.jpg,first filename integer 245-384,src_manual_078,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_af7a366bb7455028,dataset_dev/01_opishnyan_ceramics/o370_2.jpg,o370_2.jpg,first filename integer 245-384,semgrp_9ab0c78012767c71,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_af90f81ca583b88d,dataset_test/01_opishnyan_ceramics/o321_1.jpg,o321_1.jpg,first filename integer 245-384,semgrp_56a2688b06efa5fb,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_afdca78c8e225301,dataset_test/01_opishnyan_ceramics/o299.jpeg,o299.jpeg,first filename integer 245-384,semgrp_f7ae653f98c4705a,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b138be2de96df993,dataset_dev/01_opishnyan_ceramics/o266_2.jpg,o266_2.jpg,first filename integer 245-384,src_manual_049,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b1c9e3efc02d1fda,dataset_dev/01_opishnyan_ceramics/o335_3.jpg,o335_3.jpg,first filename integer 245-384,src_manual_055,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b2d5dabab3b5ce24,dataset_dev/01_opishnyan_ceramics/o354.jpg,o354.jpg,first filename integer 245-384,obj_single_b2d5dabab3b5ce24,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b348e210a79049cc,dataset_dev/01_opishnyan_ceramics/o296_1.jpg,o296_1.jpg,first filename integer 245-384,src_manual_023,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b40d7077a7e1b17e,dataset_dev/01_opishnyan_ceramics/o326.jpg,o326.jpg,first filename integer 245-384,semgrp_be55b3880f2d7d38,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b4304d10ee5692ca,dataset_dev/01_opishnyan_ceramics/o288_7.jpg,o288_7.jpg,first filename integer 245-384,src_manual_079,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b76567c1882f8024,dataset_dev/01_opishnyan_ceramics/o266_1.jpg,o266_1.jpg,first filename integer 245-384,src_manual_049,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_b900b1b12072cd15,dataset_dev/01_opishnyan_ceramics/o368_2.jpg,o368_2.jpg,first filename integer 245-384,semgrp_1565479c1d212108,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_bad71dee8ab659a6,dataset_test/01_opishnyan_ceramics/o292.jpg,o292.jpg,first filename integer 245-384,src_manual_036,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_bbd236a1de7ff5f0,dataset_dev/01_opishnyan_ceramics/o376_4.jpg,o376_4.jpg,first filename integer 245-384,semgrp_49824d54be576bd9,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
src_global_opn_roundmark_catalog,261,01_opishnyan_ceramics,same_acquisition_source,img_bcc8cd23126a5768,dataset_test/01_opishnyan_ceramics/o330_1.jpeg,o330_1.jpeg,first filename integer 245-384,semgrp_f882f50b1246c877,train,0,All records share the same gray studio sweep and identical circular lower-right maker/source watermark across many distinct objects.,At 261 images this cohort cannot yield balanced five-fold source-blocked CV; splitting it would reintroduce the exact watermark across folds.
